bank_id,section,destination,priority_phase,issue_category,issue_severity,original_status,repair_action,student_prompt_changed,answer_changed,figure_or_table_changed,metadata_changed,original_prompt_hash,final_prompt_hash,validation_method,final_status,notes
U1-S1-XP-Q05,1.1,Extra Practice,PHASE 3 — PRACTICE / CYU,structural scaffold / prompt variety,MAJOR QUALITY DEFECT,REPAIR,Replaced stock cross-family reasoning wrapper with a task-specific family-level reasoning prompt/key.,YES,NO,NO,NO,b117ccb43f9beca055c1b679d510506fcec10b149ac38a36221c0fb1af86045a,0050821279beca436e014e32e1aa870bda4c7692c03324cd31a3982087f4ab8f,Assessment Plan + Framework section packets; family-level semantic QA; selected-response one-best-answer/position QA; Framework ~fix_mathjax_v8.py; Framework ~audit_bank_package_v3.py; custom v3 structural/table/grammar/security QA,PASS,Stable Bank ID preserved; machine and human-readable representations synchronized.
U1-S1-XP-Q07,1.1,Extra Practice,PHASE 3 — PRACTICE / CYU,structural scaffold / prompt variety,MAJOR QUALITY DEFECT,REPAIR,Replaced stock cross-family reasoning wrapper with a task-specific family-level reasoning prompt/key. | Removed overused Student A/Student B comparison scaffold; kept the same concept but restored a direct family-specific task. | Resolved an exact parallel-form prompt collision with a family-specific task variation rather than a generic wrapper.,YES,YES,NO,YES,e7e4cb8f6b480babf46df714a32433028564e46ada56d7b36623bc904e5ef9d9,1e87e04644a5648a9349ed039624e6ba36ff897aa6909d78dc919c1ab02a3752,Assessment Plan + Framework section packets; family-level semantic QA; selected-response one-best-answer/position QA; Framework ~fix_mathjax_v8.py; Framework ~audit_bank_package_v3.py; custom v3 structural/table/grammar/security QA,PASS,Stable Bank ID preserved; machine and human-readable representations synchronized.
U1-S1-XP-Q09,1.1,Extra Practice,PHASE 3 — PRACTICE / CYU,structural scaffold / prompt variety,MAJOR QUALITY DEFECT,REPAIR,Replaced stock cross-family reasoning wrapper with a task-specific family-level reasoning prompt/key. | Reordered selected-response choices to repair answer-position pattern in Extra Practice 1.1. | Removed overused supplied-student-proposal scaffold; restored the family to a direct data/model/calculation task natural to the Physics content. | Resolved an exact parallel-form prompt collision with a family-specific task variation rather than a generic wrapper.,YES,YES,NO,YES,81c82b83e3d24ba7bf7c37604d6f5296aecf528408094bd7162b13de54e598df,5f1ac92fb40ce008a5ea63a0d0ba9487909386626fdcbe9a8fbb43ee779b42a7,Assessment Plan + Framework section packets; family-level semantic QA; selected-response one-best-answer/position QA; Framework ~fix_mathjax_v8.py; Framework ~audit_bank_package_v3.py; custom v3 structural/table/grammar/security QA,PASS,Stable Bank ID preserved; machine and human-readable representations synchronized.
U1-S1-XP-Q11,1.1,Extra Practice,PHASE 3 — PRACTICE / CYU,structural scaffold / prompt variety,MAJOR QUALITY DEFECT,REPAIR,"Replaced stock cross-family reasoning wrapper with a task-specific family-level reasoning prompt/key. | Replaced a repeated student-claim shell with a direct explanation, prediction, classification, or counterexample task.",YES,YES,NO,YES,5725bd9cce86d20bf4a9ad2f74f0745a5cd214812986435efb62169aaf039a38,afb8e258f9a7ca3b4c90cbb32666b494e1901c6ed844cfa3d87ac7771511da30,Assessment Plan + Framework section packets; family-level semantic QA; selected-response one-best-answer/position QA; Framework ~fix_mathjax_v8.py; Framework ~audit_bank_package_v3.py; custom v3 structural/table/grammar/security QA,PASS,Stable Bank ID preserved; machine and human-readable representations synchronized.
U1-S1-XP-Q13,1.1,Extra Practice,PHASE 3 — PRACTICE / CYU,structural scaffold / prompt variety,MAJOR QUALITY DEFECT,REPAIR,Replaced stock cross-family reasoning wrapper with a task-specific family-level reasoning prompt/key.,YES,NO,NO,NO,2cb5d746fa63dc29e14a9a30917be5d680abb4fed65b81f322adad5bd001905a,db82e38aca94701ab9009dc61487525f91549a2fe2a6ce6f98d02c700536c194,Assessment Plan + Framework section packets; family-level semantic QA; selected-response one-best-answer/position QA; Framework ~fix_mathjax_v8.py; Framework ~audit_bank_package_v3.py; custom v3 structural/table/grammar/security QA,PASS,Stable Bank ID preserved; machine and human-readable representations synchronized.
U1-S1-XP-Q14,1.1,Extra Practice,PHASE 3 — PRACTICE / CYU,selected-response QA,MAJOR QUALITY DEFECT,REPAIR,Reordered selected-response choices to repair answer-position pattern in Extra Practice 1.1.,NO,YES,NO,NO,9246e8938fb964602eea4a62e4b5f682c8130a9370717d13c7ac6939895e7240,9246e8938fb964602eea4a62e4b5f682c8130a9370717d13c7ac6939895e7240,Assessment Plan + Framework section packets; family-level semantic QA; selected-response one-best-answer/position QA; Framework ~fix_mathjax_v8.py; Framework ~audit_bank_package_v3.py; custom v3 structural/table/grammar/security QA,PASS,Stable Bank ID preserved; machine and human-readable representations synchronized.
U1-S1-XP-Q15,1.1,Extra Practice,PHASE 3 — PRACTICE / CYU,structural scaffold / prompt variety,MAJOR QUALITY DEFECT,REPAIR,Replaced stock cross-family reasoning wrapper with a task-specific family-level reasoning prompt/key. | Removed overused Student A/Student B comparison scaffold; kept the same concept but restored a direct family-specific task. | Resolved an exact parallel-form prompt collision with a family-specific task variation rather than a generic wrapper.,YES,YES,NO,YES,bca29adfdd00b02ef3a724843d5e6825c50aa2475e683bbafe2de902c367919f,9fc110e8615b0e6065a1117cf2c2e65cfd1abd308aad90310552981909c72261,Assessment Plan + Framework section packets; family-level semantic QA; selected-response one-best-answer/position QA; Framework ~fix_mathjax_v8.py; Framework ~audit_bank_package_v3.py; custom v3 structural/table/grammar/security QA,PASS,Stable Bank ID preserved; machine and human-readable representations synchronized.
U1-S1-XP-Q17,1.1,Extra Practice,PHASE 3 — PRACTICE / CYU,structural scaffold / prompt variety,MAJOR QUALITY DEFECT,REPAIR,Replaced stock cross-family reasoning wrapper with a task-specific family-level reasoning prompt/key. | Removed overused supplied-student-proposal scaffold; restored the family to a direct data/model/calculation task natural to the Physics content. | Resolved an exact parallel-form prompt collision with a family-specific task variation rather than a generic wrapper.,YES,YES,NO,YES,03280bac02c058609758d71329b4b3a0d1b9e72003b4952889a8dea4254afa9e,fc2897891d276487c8c96af76469e4eb7ed228a130fd89c470b96b06e088f329,Assessment Plan + Framework section packets; family-level semantic QA; selected-response one-best-answer/position QA; Framework ~fix_mathjax_v8.py; Framework ~audit_bank_package_v3.py; custom v3 structural/table/grammar/security QA,PASS,Stable Bank ID preserved; machine and human-readable representations synchronized.
U1-S1-XP-Q18,1.1,Extra Practice,PHASE 3 — PRACTICE / CYU,structural scaffold / prompt variety,MAJOR QUALITY DEFECT,REPAIR,Replaced stock cross-family reasoning wrapper with a task-specific family-level reasoning prompt/key. | Removed overused supplied-student-proposal scaffold; restored the family to a direct data/model/calculation task natural to the Physics content. | Resolved an exact parallel-form prompt collision with a family-specific task variation rather than a generic wrapper.,YES,YES,NO,YES,2c321d7cc8d66f78b9e8f49e4b1fb67e43bd2024ecc786b9f3d75d81b48b3d19,5061bf4c6697ef96a5c5b25a8a0267fa83269dd12283a72a382f9a509e72c434,Assessment Plan + Framework section packets; family-level semantic QA; selected-response one-best-answer/position QA; Framework ~fix_mathjax_v8.py; Framework ~audit_bank_package_v3.py; custom v3 structural/table/grammar/security QA,PASS,Stable Bank ID preserved; machine and human-readable representations synchronized.
U1-S2-BLK-Q21,1.2,Blooket,PHASE 4 — SHORT INSTRUCTIONAL,short instructional duplicate/export,BLOCKER,REPAIR,Replaced a same-set Blooket duplicate with a new family-aligned game item and synchronized the export.,YES,YES,NO,YES,82351e6ef0ecbbfbf7e91376cfefb0311b3d7cd47080a3425f7307b935468330,49a3eea2f7c86849b27fa83a633b0e12f0d7b0dcd0aebc668d82fdc3ff0f8d88,Assessment Plan + Framework section packets; family-level semantic QA; selected-response one-best-answer/position QA; Framework ~fix_mathjax_v8.py; Framework ~audit_bank_package_v3.py; custom v3 structural/table/grammar/security QA,PASS,Stable Bank ID preserved; machine and human-readable representations synchronized.
U1-S2-PS1-Q06,1.2,Practice Set 1,PHASE 3 — PRACTICE / CYU,content quality / synchronization,MAJOR QUALITY DEFECT,REPAIR,"Replaced a repeated student-claim shell with a direct explanation, prediction, classification, or counterexample task.",YES,NO,NO,YES,7419b8081d83cb6cd68db36fd7342168a72beea24593347bf6e7f19fecbcf4fa,9aa7eff7b73efae44dbb6c02500f1e02f3923bb14242d0b37382591c30ef02f2,Assessment Plan + Framework section packets; family-level semantic QA; selected-response one-best-answer/position QA; Framework ~fix_mathjax_v8.py; Framework ~audit_bank_package_v3.py; custom v3 structural/table/grammar/security QA,PASS,Stable Bank ID preserved; machine and human-readable representations synchronized.
U1-S2-PS1-Q11,1.2,Practice Set 1,PHASE 3 — PRACTICE / CYU,structural scaffold / prompt variety,MAJOR QUALITY DEFECT,REPAIR,Replaced stock cross-family reasoning wrapper with a task-specific family-level reasoning prompt/key. | Removed overused supplied-student-proposal scaffold; restored the family to a direct data/model/calculation task natural to the Physics content. | Resolved an exact parallel-form prompt collision with a family-specific task variation rather than a generic wrapper.,YES,YES,NO,YES,64dee86d24313c5eb0403057c0863aa315c25ce53492f33a9b62f6c0e85d74c7,93b438403b4cb0fe2ebf6c23df14a0cca60e4db22677c1e1744e06ac75c80321,Assessment Plan + Framework section packets; family-level semantic QA; selected-response one-best-answer/position QA; Framework ~fix_mathjax_v8.py; Framework ~audit_bank_package_v3.py; custom v3 structural/table/grammar/security QA,PASS,Stable Bank ID preserved; machine and human-readable representations synchronized.
U1-S2-PS1-Q12,1.2,Practice Set 1,PHASE 3 — PRACTICE / CYU,structural scaffold / prompt variety,MAJOR QUALITY DEFECT,REPAIR,Replaced stock cross-family reasoning wrapper with a task-specific family-level reasoning prompt/key.,YES,NO,NO,NO,7d2efca5cd8ff64e12b7117ab50d815773e302b7658c287a6f3b1410fa6e5360,25153bdf4f881d2996b29f00fc2616f26f6e42f81f554ced019e83a902493dec,Assessment Plan + Framework section packets; family-level semantic QA; selected-response one-best-answer/position QA; Framework ~fix_mathjax_v8.py; Framework ~audit_bank_package_v3.py; custom v3 structural/table/grammar/security QA,PASS,Stable Bank ID preserved; machine and human-readable representations synchronized.
U1-S2-PS1-Q13,1.2,Practice Set 1,PHASE 3 — PRACTICE / CYU,structural scaffold / prompt variety,MAJOR QUALITY DEFECT,REPAIR,Replaced stock cross-family reasoning wrapper with a task-specific family-level reasoning prompt/key.,YES,YES,NO,NO,2451c5a0e3612dc524ef13561fb7e56bf2296c8040a75ad77e852ea4cb3a1960,29280c50d65ec2d3458992398e6ca2a04b1615da9872aae8ba57d0a34274477e,Assessment Plan + Framework section packets; family-level semantic QA; selected-response one-best-answer/position QA; Framework ~fix_mathjax_v8.py; Framework ~audit_bank_package_v3.py; custom v3 structural/table/grammar/security QA,PASS,Stable Bank ID preserved; machine and human-readable representations synchronized.
U1-S2-PS1-Q14,1.2,Practice Set 1,PHASE 3 — PRACTICE / CYU,structural scaffold / prompt variety,MAJOR QUALITY DEFECT,REPAIR,Replaced stock cross-family reasoning wrapper with a task-specific family-level reasoning prompt/key. | Removed overused Student A/Student B comparison scaffold; kept the same concept but restored a direct family-specific task. | Resolved an exact parallel-form prompt collision with a family-specific task variation rather than a generic wrapper.,YES,YES,NO,YES,ece877116eca2874b081df4a0e7dda3be61cbf20e9fe4cb3177117221d4e424f,c6c93353792dfb48d1e075541d464ecc132ea3dbcee91b61b66e30bfb52e7566,Assessment Plan + Framework section packets; family-level semantic QA; selected-response one-best-answer/position QA; Framework ~fix_mathjax_v8.py; Framework ~audit_bank_package_v3.py; custom v3 structural/table/grammar/security QA,PASS,Stable Bank ID preserved; machine and human-readable representations synchronized.
U1-S2-PS1-Q15,1.2,Practice Set 1,PHASE 3 — PRACTICE / CYU,structural scaffold / prompt variety,MAJOR QUALITY DEFECT,REPAIR,Replaced stock cross-family reasoning wrapper with a task-specific family-level reasoning prompt/key. | Removed overused supplied-student-proposal scaffold; restored the family to a direct data/model/calculation task natural to the Physics content. | Resolved an exact parallel-form prompt collision with a family-specific task variation rather than a generic wrapper.,YES,YES,NO,YES,7a17b76da24039763b5bebde0896b757fe5e59e15b25a7b5bdb6f0d0a69086e6,85b06dee26c8f65ca339872e247d83e3e0a31eda6b5f47ddff48651235185f74,Assessment Plan + Framework section packets; family-level semantic QA; selected-response one-best-answer/position QA; Framework ~fix_mathjax_v8.py; Framework ~audit_bank_package_v3.py; custom v3 structural/table/grammar/security QA,PASS,Stable Bank ID preserved; machine and human-readable representations synchronized.
U1-S2-PS1-Q16,1.2,Practice Set 1,PHASE 3 — PRACTICE / CYU,structural scaffold / prompt variety,MAJOR QUALITY DEFECT,REPAIR,"Replaced stock cross-family reasoning wrapper with a task-specific family-level reasoning prompt/key. | Replaced a repeated student-claim shell with a direct explanation, prediction, classification, or counterexample task.",YES,YES,NO,YES,d393949d6b5a70efcf0117c8261da6eb564c0fbafe9c469a616567961cd8ad28,ea4ab35b7a22f5b3adc6cb83106db19cd138e38390d6b36cb8368d70556aa678,Assessment Plan + Framework section packets; family-level semantic QA; selected-response one-best-answer/position QA; Framework ~fix_mathjax_v8.py; Framework ~audit_bank_package_v3.py; custom v3 structural/table/grammar/security QA,PASS,Stable Bank ID preserved; machine and human-readable representations synchronized.
U1-S2-PS1-Q17,1.2,Practice Set 1,PHASE 3 — PRACTICE / CYU,structural scaffold / prompt variety,MAJOR QUALITY DEFECT,REPAIR,Replaced stock cross-family reasoning wrapper with a task-specific family-level reasoning prompt/key.,YES,NO,NO,NO,6aca7d598da7cff738d16e4ceff318f2e9e88f832f849430a99e5e1df9819c12,5061630978fb8598438412446cbaf3e321739509bc32d7c9e046e0dbce8aec7b,Assessment Plan + Framework section packets; family-level semantic QA; selected-response one-best-answer/position QA; Framework ~fix_mathjax_v8.py; Framework ~audit_bank_package_v3.py; custom v3 structural/table/grammar/security QA,PASS,Stable Bank ID preserved; machine and human-readable representations synchronized.
U1-S2-PS1-Q18,1.2,Practice Set 1,PHASE 3 — PRACTICE / CYU,structural scaffold / prompt variety,MAJOR QUALITY DEFECT,REPAIR,Replaced stock cross-family reasoning wrapper with a task-specific family-level reasoning prompt/key. | Removed overused Student A/Student B comparison scaffold; kept the same concept but restored a direct family-specific task. | Resolved an exact parallel-form prompt collision with a family-specific task variation rather than a generic wrapper.,YES,YES,NO,YES,ce9056ce1ecbb0e93e2e67e703397832672e3c0c23e0387a7411135331c09b95,60c722e6d992bed09401c38eceed3db8ac83f56f4ec6183bbe26aa068733a3a3,Assessment Plan + Framework section packets; family-level semantic QA; selected-response one-best-answer/position QA; Framework ~fix_mathjax_v8.py; Framework ~audit_bank_package_v3.py; custom v3 structural/table/grammar/security QA,PASS,Stable Bank ID preserved; machine and human-readable representations synchronized.
